Agius et al. 2017. Hawaii Ps receiver functions.
Frequency, 0.05-0.2, Hz
Grid resolution, 1, degree
Minimum number of events, 5
LVL: Depth of negative peak above 410
lat, Lon, Depth peak LVL, Depth peak 410, TZT, Depth peak 660, Amp LVL/Amp 410, Amp LVL, Amp 660
10.00,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.25,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.50,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.75,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.00,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.25,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.50,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.75,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.00,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.25,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.50,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.75,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.00,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.25,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.50,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.75,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.00,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.25,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.50,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.75,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.00,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.25,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.50,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.75,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.00,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.25,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.50,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.75,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.00,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.25,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.50,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.75,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.00,-149.00,384.12,416.53,NaN,NaN,-1.02,-0.13,NaN
18.25,-149.00,384.25,416.56,NaN,NaN,-1.06,-0.13,NaN
18.50,-149.00,384.50,416.62,NaN,NaN,-1.14,-0.14,NaN
18.75,-149.00,384.75,416.69,NaN,NaN,-1.23,-0.15,NaN
19.00,-149.00,384.88,416.72,NaN,NaN,-1.28,-0.15,NaN
19.25,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.50,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.75,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.00,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.25,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.50,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.75,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.00,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.25,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.50,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.75,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.00,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.25,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.50,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.75,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.00,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.25,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.50,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.75,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.00,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.25,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.50,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.75,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.00,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.25,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.50,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.75,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.00,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.25,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.50,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.75,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.00,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.25,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.50,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.75,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.00,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.25,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.50,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.75,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.00,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.25,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.50,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.75,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.00,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.25,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.50,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.75,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.00,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.25,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.50,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.75,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.00,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.50,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.00,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.50,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.00,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.50,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.75,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.00,-149.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.50,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.75,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.00,-148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.50,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.75,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.00,-148.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.00,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.25,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.50,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.75,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.00,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.25,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.50,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.75,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.00,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.25,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.50,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.75,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.00,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.25,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.50,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.75,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.00,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.25,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.50,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.75,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.00,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.25,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.50,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.75,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.00,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.25,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.50,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.75,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.00,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.25,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.50,-148.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
