Pressure    Depth  Temperature   Density   Basalt       Vs         Vp        Entropy
 (GPa)       (km)     (K)       (g/cm^3)  Fraction    (km/s)     (km/s)     (J/(g.K))
  4.80     150.60    1500.00     3.51024   0.700     4.58885     8.29965     2.31051
  4.90     153.62    1500.00     3.51296   0.700     4.59140     8.30848     2.30968
  5.00     156.64    1500.00     3.51568   0.700     4.59394     8.31729     2.30885
  5.10     159.66    1500.00     3.51840   0.700     4.59648     8.32609     2.30803
  5.20     162.67    1500.00     3.52111   0.700     4.59901     8.33486     2.30721
  5.30     165.69    1500.00     3.52382   0.700     4.60154     8.34362     2.30639
  5.40     168.71    1500.00     3.52653   0.700     4.60407     8.35236     2.30557
  5.50     171.72    1500.00     3.52923   0.700     4.60660     8.36108     2.30476
  5.60     174.74    1500.00     3.53192   0.700     4.60912     8.36979     2.30395
  5.70     177.76    1500.00     3.53462   0.700     4.61165     8.37848     2.30315
  5.80     180.78    1500.00     3.53731   0.700     4.61417     8.38715     2.30235
  5.90     183.79    1500.00     3.53999   0.700     4.61669     8.39581     2.30154
  6.00     186.79    1500.00     3.54268   0.700     4.61921     8.40446     2.30075
  6.10     189.79    1500.00     3.54536   0.700     4.62173     8.41309     2.29995
  6.20     192.78    1500.00     3.54803   0.700     4.62425     8.42171     2.29916
  6.30     195.77    1500.00     3.55071   0.700     4.62677     8.43031     2.29837
  6.40     198.76    1500.00     3.55338   0.700     4.62929     8.43891     2.29758
  6.50     201.75    1500.00     3.55605   0.700     4.63181     8.44749     2.29680
  6.60     204.74    1500.00     3.55872   0.700     4.63433     8.45606     2.29602
  6.70     207.74    1500.00     3.56138   0.700     4.63685     8.46462     2.29523
  6.80     210.73    1500.00     3.56405   0.700     4.63937     8.47317     2.29446
  6.90     213.72    1500.00     3.56671   0.700     4.64190     8.48171     2.29368
  7.00     216.71    1500.00     3.56937   0.700     4.64442     8.49025     2.29291
  7.10     219.70    1500.00     3.57203   0.700     4.64695     8.49877     2.29214
  7.20     222.63    1500.00     3.57469   0.700     4.64948     8.50729     2.29137
  7.30     225.55    1500.00     3.57734   0.700     4.65202     8.51580     2.29060
  7.40     228.47    1500.00     3.58000   0.700     4.65456     8.52431     2.28983
  7.50     231.40    1500.00     3.58266   0.700     4.65710     8.53281     2.28907
  7.60     234.32    1500.00     3.58531   0.700     4.65965     8.54130     2.28831
  7.70     237.24    1500.00     3.58796   0.700     4.66220     8.54979     2.28755
  7.80     240.16    1500.00     3.59062   0.700     4.66476     8.55827     2.28679
  7.90     243.08    1500.00     3.59327   0.700     4.66732     8.56675     2.28603
  8.00     246.01    1500.00     3.59592   0.700     4.66989     8.57523     2.28528
  8.10     248.93    1500.00     3.59858   0.700     4.67246     8.58371     2.28452
  8.20     251.85    1500.00     3.60123   0.700     4.67504     8.59218     2.28377
  8.30     254.77    1500.00     3.60388   0.700     4.67763     8.60065     2.28302
  8.40     257.69    1500.00     3.60653   0.700     4.68023     8.60912     2.28227
  8.50     260.62    1500.00     3.60919   0.700     4.68283     8.61759     2.28153
  8.60     263.54    1500.00     3.61184   0.700     4.68544     8.62606     2.28078
  8.70     266.45    1500.00     3.61450   0.700     4.68806     8.63452     2.28003
  8.80     269.36    1500.00     3.61715   0.700     4.69069     8.64299     2.27929
  8.90     272.26    1500.00     3.61981   0.700     4.69333     8.65146     2.27855
  9.00     275.16    1500.00     3.62246   0.700     4.69597     8.65993     2.27781
  9.10     278.06    1500.00     3.62512   0.700     4.69863     8.66841     2.27707
  9.20     280.97    1500.00     3.62778   0.700     4.70130     8.67688     2.27633
  9.30     283.87    1500.00     3.63044   0.700     4.70398     8.68536     2.27559
  9.40     286.77    1500.00     3.63310   0.700     4.70667     8.69384     2.27485
  9.50     289.68    1500.00     3.63576   0.700     4.70938     8.70233     2.27412
  9.60     292.58    1500.00     3.63842   0.700     4.71209     8.71081     2.27338
  9.70     295.48    1500.00     3.64108   0.700     4.71482     8.71931     2.27265
  9.80     298.39    1500.00     3.64374   0.700     4.71756     8.72780     2.27192
  9.90     301.29    1500.00     3.64641   0.700     4.72032     8.73631     2.27119
 10.00     304.19    1500.00     3.64907   0.700     4.72309     8.74481     2.27045
 10.10     307.10    1500.00     3.65174   0.700     4.72588     8.75333     2.26972
 10.20     310.00    1500.00     3.65441   0.700     4.72868     8.76184     2.26899
 10.30     312.81    1500.00     3.65708   0.700     4.73149     8.77037     2.26826
 10.40     315.62    1500.00     3.65975   0.700     4.73432     8.77890     2.26754
 10.50     318.44    1500.00     3.66242   0.700     4.73717     8.78744     2.26681
 10.60     321.25    1500.00     3.66509   0.700     4.74004     8.79598     2.26608
 10.70     324.06    1500.00     3.66777   0.700     4.74292     8.80454     2.26535
 10.80     326.88    1500.00     3.67044   0.700     4.74582     8.81310     2.26463
 10.90     329.69    1500.00     3.67312   0.700     4.74874     8.82167     2.26390
 11.00     332.50    1500.00     3.67580   0.700     4.75168     8.83025     2.26318
 11.10     335.31    1500.00     3.67848   0.700     4.75463     8.83883     2.26245
 11.20     338.13    1500.00     3.68116   0.700     4.75761     8.84743     2.26173
 11.30     340.94    1500.00     3.68384   0.700     4.76060     8.85604     2.26100
 11.40     343.75    1500.00     3.68653   0.700     4.76362     8.86465     2.26028
 11.50     346.56    1500.00     3.68921   0.700     4.76666     8.87328     2.25956
 11.60     349.38    1500.00     3.69190   0.700     4.76972     8.88192     2.25883
 11.70     352.19    1500.00     3.69459   0.700     4.77280     8.89057     2.25811
 11.80     355.00    1500.00     3.69729   0.700     4.77591     8.89923     2.25739
 11.90     357.81    1500.00     3.69998   0.700     4.77903     8.90790     2.25666
 12.00     360.62    1500.00     3.70642   0.700     4.79111     8.93066     2.25460
 12.10     363.44    1500.00     3.71742   0.700     4.81418     8.97078     2.25099
 12.20     366.25    1500.00     3.72835   0.700     4.83732     9.01100     2.24751
 12.30     369.06    1500.00     3.73101   0.700     4.84048     9.01963     2.24680
 12.40     371.88    1500.00     3.73368   0.700     4.84366     9.02828     2.24609
 12.50     374.69    1500.00     3.73635   0.700     4.84687     9.03695     2.24537
 12.60     377.50    1500.00     3.73902   0.700     4.85010     9.04563     2.24466
 12.70     380.31    1500.00     3.74169   0.700     4.85337     9.05433     2.24395
 12.80     383.12    1500.00     3.74437   0.700     4.85666     9.06305     2.24323
 12.90     385.94    1500.00     3.74706   0.700     4.85999     9.07179     2.24252
 13.00     388.75    1500.00     3.74975   0.700     4.86334     9.08055     2.24181
 13.10     391.56    1500.00     3.75244   0.700     4.86673     9.08933     2.24109
 13.20     394.38    1500.00     3.75514   0.700     4.87015     9.09814     2.24038
 13.30     397.19    1500.00     3.75785   0.700     4.87360     9.10696     2.23966
 13.40     400.00    1500.00     3.76056   0.700     4.87709     9.11581     2.23894
 13.50     402.78    1500.00     3.76328   0.700     4.88061     9.12469     2.23823
 13.60     405.56    1500.00     3.76600   0.700     4.88417     9.13359     2.23751
 13.70     408.33    1500.00     3.76873   0.700     4.88776     9.14251     2.23679
 13.80     411.11    1500.00     3.77147   0.700     4.89140     9.15147     2.23607
 13.90     413.89    1500.00     3.77422   0.700     4.89507     9.16045     2.23535
 14.00     416.67    1500.00     3.77697   0.700     4.89878     9.16946     2.23463
 14.10     419.44    1500.00     3.77974   0.700     4.90253     9.17850     2.23390
 14.20     422.22    1500.00     3.78251   0.700     4.90633     9.18758     2.23318
 14.30     425.00    1500.00     3.78530   0.700     4.91017     9.19669     2.23245
 14.40     427.78    1500.00     3.78809   0.700     4.91405     9.20583     2.23173
 14.50     430.56    1500.00     3.79090   0.700     4.91798     9.21500     2.23100
 14.60     433.33    1500.00     3.79371   0.700     4.92196     9.22422     2.23027
 14.70     436.11    1500.00     3.79654   0.700     4.92598     9.23347     2.22954
 14.80     438.89    1500.00     3.79939   0.700     4.93006     9.24276     2.22880
 14.90     441.67    1500.00     3.80224   0.700     4.93419     9.25209     2.22807
 15.00     444.44    1500.00     3.80511   0.700     4.93837     9.26146     2.22733
 15.10     447.22    1500.00     3.80800   0.700     4.94260     9.27088     2.22659
 15.20     450.00    1500.00     3.81090   0.700     4.94690     9.28034     2.22585
 15.30     452.63    1500.00     3.81382   0.700     4.95125     9.28984     2.22511
 15.40     455.26    1500.00     3.81675   0.700     4.95566     9.29940     2.22437
 15.50     457.89    1500.00     3.81971   0.700     4.96013     9.30900     2.22362
 15.60     460.53    1500.00     3.82268   0.700     4.96466     9.31865     2.22287
 15.70     463.16    1500.00     3.82567   0.700     4.96927     9.32835     2.22212
 15.80     465.79    1500.00     3.82869   0.700     4.97393     9.33811     2.22137
 15.90     468.42    1500.00     3.83173   0.700     4.97867     9.34792     2.22061
 16.00     471.05    1500.00     3.83479   0.700     4.98348     9.35778     2.21985
 16.10     473.68    1500.00     3.83787   0.700     4.98836     9.36770     2.21909
 16.20     476.32    1500.00     3.84098   0.700     4.99332     9.37768     2.21833
 16.30     478.95    1500.00     3.84412   0.700     4.99835     9.38772     2.21757
 16.40     481.58    1500.00     3.84768   0.700     5.00461     9.39984     2.21686
 16.50     484.21    1500.00     3.85172   0.700     5.01218     9.41420     2.21620
 16.60     486.84    1500.00     3.85589   0.700     5.02010     9.42900     2.21551
 16.70     489.47    1500.00     3.86022   0.700     5.02839     9.44431     2.21479
 16.80     492.11    1500.00     3.86472   0.700     5.03710     9.46019     2.21403
 16.90     494.74    1500.00     3.86941   0.700     5.04630     9.47671     2.21323
 17.00     497.37    1500.00     3.87319   0.700     5.05303     9.48898     2.21242
 17.10     500.00    1500.00     3.87659   0.700     5.05876     9.49949     2.21163
 17.20     502.50    1500.00     3.88003   0.700     5.06459     9.51006     2.21083
 17.30     505.00    1500.00     3.88351   0.700     5.07052     9.52069     2.21002
 17.40     507.50    1500.00     3.88702   0.700     5.07655     9.53138     2.20922
 17.50     510.00    1500.00     3.89059   0.700     5.08268     9.54213     2.20841
 17.60     512.50    1500.00     3.89419   0.700     5.08891     9.55293     2.20761
 17.70     515.00    1500.00     3.89784   0.700     5.09523     9.56378     2.20680
 17.80     517.50    1500.00     3.90153   0.700     5.10165     9.57467     2.20600
 17.90     520.00    1500.00     3.90527   0.700     5.10817     9.58560     2.20519
 18.00     522.50    1500.00     3.90905   0.700     5.11478     9.59656     2.20439
 18.10     525.00    1500.00     3.91288   0.700     5.12148     9.60754     2.20359
 18.20     527.50    1500.00     3.91676   0.700     5.12826     9.61854     2.20279
 18.30     530.00    1500.00     3.92068   0.700     5.13512     9.62954     2.20199
 18.40     532.50    1500.00     3.92464   0.700     5.14207     9.64054     2.20120
 18.50     535.00    1500.00     3.92865   0.700     5.14909     9.65153     2.20041
 18.60     537.50    1500.00     3.93271   0.700     5.15617     9.66250     2.19963
 18.70     540.00    1500.00     3.93938   0.700     5.16793     9.67920     2.19904
 18.80     542.50    1500.00     3.94803   0.700     5.18305     9.70004     2.19865
 18.90     545.00    1500.00     3.95614   0.700     5.19702     9.71936     2.19826
 19.00     547.50    1500.00     3.96380   0.700     5.21004     9.73742     2.19788
 19.10     550.00    1500.00     3.97108   0.700     5.22227     9.75441     2.19751
 19.20     552.63    1500.00     3.97805   0.700     5.23384     9.77051     2.19713
 19.30     555.26    1500.00     3.98474   0.700     5.24486     9.78584     2.19675
 19.40     557.90    1500.00     3.99121   0.700     5.25542     9.80052     2.19637
 19.50     560.53    1500.00     3.99712   0.700     5.26480     9.81396     2.19601
 19.60     563.16    1500.00     4.00144   0.700     5.27079     9.82435     2.19579
 19.70     565.79    1500.00     4.00563   0.700     5.27659     9.83450     2.19554
 19.80     568.42    1500.00     4.00971   0.700     5.28221     9.84440     2.19529
 19.90     571.05    1500.00     4.01368   0.700     5.28767     9.85408     2.19503
 20.00     573.68    1500.00     4.01755   0.700     5.29297     9.86355     2.19475
 20.10     576.32    1500.00     4.02132   0.700     5.29812     9.87281     2.19446
 20.20     578.95    1500.00     4.02499   0.700     5.30313     9.88188     2.19417
 20.30     581.58    1500.00     4.02858   0.700     5.30800     9.89077     2.19386
 20.40     584.21    1500.00     4.03209   0.700     5.31275     9.89949     2.19355
 20.50     586.84    1500.00     4.03618   0.700     5.32068     9.91178     2.19281
 20.60     589.47    1500.00     4.04045   0.700     5.32980     9.92540     2.19190
 20.70     592.11    1500.00     4.04460   0.700     5.33861     9.93863     2.19101
 20.80     594.74    1500.00     4.04864   0.700     5.34712     9.95150     2.19013
 20.90     597.37    1500.00     4.05258   0.700     5.35536     9.96403     2.18927
 21.00     600.00    1500.00     4.05642   0.700     5.36333     9.97623     2.18842
 21.10     602.50    1500.00     4.06016   0.700     5.37106     9.98813     2.18758
 21.20     605.00    1500.00     4.06382   0.700     5.37854     9.99974     2.18676
 21.30     607.50    1500.00     4.06740   0.700     5.38581    10.01108     2.18595
 21.40     610.00    1500.00     4.07089   0.700     5.39286    10.02215     2.18515
 21.50     612.50    1500.00     4.07431   0.700     5.39971    10.03297     2.18437
 21.60     615.00    1500.00     4.07766   0.700     5.40637    10.04357     2.18359
 21.70     617.50    1500.00     4.08095   0.700     5.41285    10.05393     2.18282
 21.80     620.00    1500.00     4.08417   0.700     5.41915    10.06409     2.18207
 21.90     622.50    1500.00     4.08733   0.700     5.42529    10.07404     2.18132
 22.00     625.00    1500.00     4.09043   0.700     5.43127    10.08379     2.18058
 22.10     627.50    1500.00     4.09348   0.700     5.43711    10.09337     2.17985
 22.20     630.00    1500.00     4.09647   0.700     5.44279    10.10276     2.17913
 22.30     632.50    1500.00     4.09942   0.700     5.44835    10.11199     2.17842
 22.40     635.00    1500.00     4.10231   0.700     5.45377    10.12106     2.17771
 22.50     637.50    1500.00     4.10516   0.700     5.45906    10.12997     2.17702
 22.60     640.00    1500.00     4.11058   0.700     5.46293    10.14312     2.17545
 22.70     642.50    1500.00     4.11682   0.700     5.46662    10.15781     2.17354
 22.80     645.00    1500.00     4.12238   0.700     5.47109    10.17166     2.17181
 22.90     647.50    1500.00     4.12572   0.700     5.47720    10.18243     2.17081
 23.00     650.00    1500.00     4.12900   0.700     5.48319    10.19303     2.16983
 23.10     652.50    1500.00     4.13224   0.700     5.48906    10.20349     2.16885
 23.20     655.00    1500.00     4.13542   0.700     5.49483    10.21381     2.16789
 23.30     657.50    1500.00     4.13857   0.700     5.50050    10.22400     2.16694
 23.40     660.00    1500.00     4.14167   0.700     5.50608    10.23407     2.16599
 23.50     662.50    1500.00     4.14474   0.700     5.51157    10.24403     2.16506
 23.60     665.00    1500.00     4.15722   0.700     5.51281    10.25731     2.16339
 23.70     667.50    1500.00     4.17324   0.700     5.51375    10.27325     2.16141
 23.80     670.00    1500.00     4.17632   0.700     5.51935    10.28350     2.16043
 23.90     672.22    1500.00     4.17938   0.700     5.52490    10.29370     2.15946
 24.00     674.43    1500.00     4.18241   0.700     5.53042    10.30386     2.15848
 24.10     676.65    1500.00     4.18543   0.700     5.53591    10.31398     2.15750
 24.20     678.87    1500.00     4.18843   0.700     5.54139    10.32409     2.15653
 24.30     681.09    1500.00     4.19143   0.700     5.54684    10.33419     2.15555
 24.40     683.30    1500.00     4.23751   0.700     5.62244    10.37004     2.16917
 24.50     685.52    1500.00     4.24569   0.700     5.63746    10.38865     2.16766
 24.60     687.74    1500.00     4.25757   0.700     5.65942    10.41416     2.16552
 24.70     689.96    1500.00     4.26882   0.700     5.68046    10.43876     2.16346
 24.80     692.17    1500.00     4.27956   0.700     5.70077    10.46266     2.16147
 24.90     694.39    1500.00     4.28986   0.700     5.72052    10.48603     2.15953
 25.00     696.61    1500.00     4.29983   0.700     5.73985    10.50903     2.15764
 25.10     698.83    1500.00     4.30973   0.700     5.75900    10.53187     2.15569
 25.20     701.04    1500.00     4.31987   0.700     5.77819    10.55481     2.15362
 25.30     703.26    1500.00     4.32988   0.700     5.79737    10.57786     2.15156
 25.40     705.48    1500.00     4.33984   0.700     5.81667    10.60117     2.14950
 25.50     707.70    1500.00     4.34982   0.700     5.83626    10.62489     2.14743
 25.60     709.91    1500.00     4.35989   0.700     5.85626    10.64919     2.14533
 25.70     712.13    1500.00     4.37013   0.700     5.87684    10.67421     2.14319
 25.80     714.35    1500.00     4.38060   0.700     5.89815    10.70016     2.14099
 25.90     716.57    1500.00     4.39139   0.700     5.92038    10.72722     2.13872
 26.00     718.78    1500.00     4.40258   0.700     5.94373    10.75564     2.13636
 26.10     721.00    1500.00     4.41428   0.700     5.96844    10.78566     2.13390
 26.20     723.27    1500.00     4.42660   0.700     5.99479    10.81762     2.13132
 26.30     725.54    1500.00     4.43967   0.700     6.02310    10.85189     2.12858
 26.40     727.82    1500.00     4.45367   0.700     6.05380    10.88894     2.12565
 26.50     730.09    1500.00     4.46878   0.700     6.08740    10.92935     2.12251
 26.60     732.36    1500.00     4.48527   0.700     6.12455    10.97388     2.11910
 26.70     734.64    1500.00     4.50344   0.700     6.16612    11.02350     2.11537
 26.80     736.91    1500.00     4.52740   0.700     6.22668    11.10281     2.10815
 26.90     739.18    1500.00     4.53143   0.700     6.23339    11.10927     2.10819
 27.00     741.46    1500.00     4.53509   0.700     6.23952    11.11538     2.10814
 27.10     743.73    1500.00     4.53806   0.700     6.24452    11.12104     2.10795
 27.20     746.00    1500.00     4.53966   0.700     6.24733    11.12613     2.10747
 27.30     748.27    1500.00     4.54126   0.700     6.25014    11.13121     2.10700
 27.40     750.55    1500.00     4.54286   0.700     6.25294    11.13629     2.10652
 27.50     752.82    1500.00     4.54445   0.700     6.25574    11.14136     2.10605
 27.60     755.09    1500.00     4.54605   0.700     6.25855    11.14643     2.10557
 27.70     757.36    1500.00     4.54764   0.700     6.26135    11.15149     2.10510
 27.80     759.64    1500.00     4.54922   0.700     6.26415    11.15654     2.10462
 27.90     761.91    1500.00     4.55081   0.700     6.26696    11.16160     2.10415
 28.00     764.18    1500.00     4.55239   0.700     6.26976    11.16664     2.10368
 28.10     766.46    1500.00     4.55397   0.700     6.27256    11.17168     2.10320
 28.20     768.73    1500.00     4.55555   0.700     6.27537    11.17672     2.10273
 28.30     771.00    1500.00     4.55713   0.700     6.27817    11.18175     2.10226
 28.40     773.22    1500.00     4.55870   0.700     6.28097    11.18678     2.10178
 28.50     775.44    1500.00     4.56027   0.700     6.28378    11.19180     2.10131
 28.60     777.67    1500.00     4.56184   0.700     6.28658    11.19682     2.10084
 28.70     779.89    1500.00     4.56341   0.700     6.28939    11.20184     2.10037
 28.80     782.11    1500.00     4.56497   0.700     6.29220    11.20685     2.09990
 28.90     784.33    1500.00     4.56654   0.700     6.29500    11.21186     2.09942
 29.00     786.56    1500.00     4.56810   0.700     6.29781    11.21686     2.09895
 29.10     788.78    1500.00     4.56966   0.700     6.30062    11.22186     2.09848
 29.20     791.00    1500.00     4.57121   0.700     6.30343    11.22686     2.09801
 29.30     793.22    1500.00     4.57277   0.700     6.30624    11.23185     2.09754
 29.40     795.44    1500.00     4.57432   0.700     6.30905    11.23684     2.09707
 29.50     797.67    1500.00     4.57587   0.700     6.31187    11.24183     2.09661
 29.60     799.89    1500.00     4.57742   0.700     6.31468    11.24681     2.09614
 29.70     802.11    1500.00     4.57897   0.700     6.31750    11.25180     2.09567
 29.80     804.33    1500.00     4.58052   0.700     6.32032    11.25677     2.09520
 29.90     806.56    1500.00     4.58206   0.700     6.32314    11.26175     2.09474
 30.00     808.78    1500.00     4.58361   0.700     6.32596    11.26672     2.09427
 30.10     811.00    1500.00     4.58515   0.700     6.32878    11.27169     2.09380
 30.20     813.22    1500.00     4.58669   0.700     6.33161    11.27666     2.09334
 30.30     815.44    1500.00     4.58822   0.700     6.33443    11.28163     2.09287
 30.40     817.67    1500.00     4.58976   0.700     6.33726    11.28659     2.09241
 30.50     819.89    1500.00     4.59130   0.700     6.34009    11.29155     2.09194
 30.60     822.11    1500.00     4.59283   0.700     6.34293    11.29651     2.09148
 30.70     824.33    1500.00     4.59436   0.700     6.34576    11.30147     2.09101
 30.80     826.56    1500.00     4.59589   0.700     6.34860    11.30642     2.09055
 30.90     828.78    1500.00     4.59742   0.700     6.35144    11.31138     2.09009
 31.00     831.00    1500.00     4.59895   0.700     6.35428    11.31633     2.08963
 31.10     833.22    1500.00     4.60047   0.700     6.35713    11.32128     2.08916
 31.20     835.44    1500.00     4.60199   0.700     6.35997    11.32622     2.08870
 31.30     837.67    1500.00     4.60352   0.700     6.36282    11.33117     2.08824
 31.40     839.89    1500.00     4.60504   0.700     6.36568    11.33612     2.08778
 31.50     842.11    1500.00     4.60656   0.700     6.36853    11.34106     2.08732
 31.60     844.33    1500.00     4.60808   0.700     6.37139    11.34600     2.08686
 31.70     846.56    1500.00     4.60959   0.700     6.37425    11.35094     2.08640
 31.80     848.78    1500.00     4.61111   0.700     6.37711    11.35588     2.08594
 31.90     851.00    1500.00     4.61262   0.700     6.37998    11.36082     2.08549
 32.00     853.22    1500.00     4.61414   0.700     6.38285    11.36576     2.08503
 32.10     855.44    1500.00     4.61565   0.700     6.38573    11.37070     2.08457
 32.20     857.67    1500.00     4.61716   0.700     6.38860    11.37564     2.08411
 32.30     859.89    1500.00     4.61856   0.700     6.39042    11.37965     2.08365
 32.40     862.11    1500.00     4.61995   0.700     6.39223    11.38365     2.08319
 32.50     864.33    1500.00     4.62134   0.700     6.39403    11.38765     2.08273
 32.60     866.56    1500.00     4.62274   0.700     6.39583    11.39164     2.08227
 32.70     868.78    1500.00     4.62413   0.700     6.39764    11.39563     2.08181
 32.80     871.00    1500.00     4.62552   0.700     6.39943    11.39962     2.08136
 32.90     873.22    1500.00     4.62690   0.700     6.40123    11.40360     2.08090
 33.00     875.44    1500.00     4.62829   0.700     6.40302    11.40757     2.08044
 33.10     877.67    1500.00     4.62968   0.700     6.40481    11.41154     2.07999
 33.20     879.89    1500.00     4.63106   0.700     6.40660    11.41551     2.07953
 33.30     882.11    1500.00     4.63245   0.700     6.40839    11.41947     2.07908
 33.40     884.33    1500.00     4.63383   0.700     6.41017    11.42343     2.07862
 33.50     886.56    1500.00     4.63521   0.700     6.41195    11.42739     2.07817
 33.60     888.78    1500.00     4.63659   0.700     6.41373    11.43134     2.07772
 33.70     891.00    1500.00     4.63797   0.700     6.41551    11.43528     2.07727
 33.80     893.22    1500.00     4.63935   0.700     6.41728    11.43922     2.07682
 33.90     895.45    1500.00     4.64072   0.700     6.41906    11.44316     2.07637
 34.00     897.67    1500.00     4.64210   0.700     6.42083    11.44709     2.07592
 34.10     899.89    1500.00     4.64347   0.700     6.42259    11.45102     2.07547
 34.20     902.11    1500.00     4.64485   0.700     6.42436    11.45494     2.07502
 34.30     904.33    1500.00     4.64622   0.700     6.42612    11.45886     2.07457
 34.40     906.56    1500.00     4.64759   0.700     6.42788    11.46277     2.07412
 34.50     908.78    1500.00     4.64896   0.700     6.42964    11.46668     2.07368
 34.60     911.00    1500.00     4.65033   0.700     6.43140    11.47059     2.07323
 34.70     913.22    1500.00     4.65170   0.700     6.43315    11.47449     2.07279
 34.80     915.44    1500.00     4.65306   0.700     6.43490    11.47839     2.07234
 34.90     917.67    1500.00     4.65443   0.700     6.43665    11.48228     2.07190
 35.00     919.89    1500.00     4.65579   0.700     6.43840    11.48617     2.07145
 35.10     922.11    1500.00     4.65715   0.700     6.44015    11.49005     2.07101
 35.20     924.33    1500.00     4.65851   0.700     6.44189    11.49393     2.07057
 35.30     926.56    1500.00     4.65988   0.700     6.44363    11.49781     2.07013
 35.40     928.78    1500.00     4.66123   0.700     6.44537    11.50168     2.06969
 35.50     931.00    1500.00     4.66259   0.700     6.44711    11.50555     2.06925
 35.60     933.22    1500.00     4.66395   0.700     6.44884    11.50941     2.06881
 35.70     935.44    1500.00     4.66531   0.700     6.45057    11.51327     2.06837
 35.80     937.67    1500.00     4.66666   0.700     6.45230    11.51713     2.06793
 35.90     939.89    1500.00     4.66801   0.700     6.45403    11.52098     2.06749
 36.00     942.11    1500.00     4.66937   0.700     6.45575    11.52483     2.06706
 36.10     944.33    1500.00     4.67072   0.700     6.45748    11.52867     2.06662
 36.20     946.56    1500.00     4.67207   0.700     6.45920    11.53251     2.06618
 36.30     948.78    1500.00     4.67342   0.700     6.46092    11.53634     2.06575
 36.40     951.00    1500.00     4.67477   0.700     6.46263    11.54017     2.06531
 36.50     953.22    1500.00     4.67611   0.700     6.46435    11.54400     2.06488
 36.60     955.44    1500.00     4.67746   0.700     6.46606    11.54782     2.06445
 36.70     957.67    1500.00     4.67880   0.700     6.46777    11.55164     2.06401
 36.80     959.89    1500.00     4.68015   0.700     6.46948    11.55546     2.06358
 36.90     962.11    1500.00     4.68149   0.700     6.47119    11.55927     2.06315
 37.00     964.33    1500.00     4.68283   0.700     6.47289    11.56307     2.06272
 37.10     966.56    1500.00     4.68417   0.700     6.47459    11.56687     2.06229
 37.20     968.78    1500.00     4.68551   0.700     6.47629    11.57067     2.06186
 37.30     971.00    1500.00     4.68685   0.700     6.47799    11.57447     2.06143
 37.40     973.17    1500.00     4.68819   0.700     6.47968    11.57826     2.06100
 37.50     975.35    1500.00     4.68952   0.700     6.48138    11.58204     2.06057
 37.60     977.52    1500.00     4.69086   0.700     6.48307    11.58583     2.06015
 37.70     979.70    1500.00     4.69219   0.700     6.48476    11.58960     2.05972
 37.80     981.87    1500.00     4.69353   0.700     6.48645    11.59338     2.05929
 37.90     984.04    1500.00     4.69486   0.700     6.48813    11.59715     2.05887
 38.00     986.22    1500.00     4.69619   0.700     6.48981    11.60092     2.05844
 38.10     988.39    1500.00     4.69752   0.700     6.49149    11.60468     2.05802
 38.20     990.57    1500.00     4.69885   0.700     6.49317    11.60844     2.05760
 38.30     992.74    1500.00     4.70017   0.700     6.49485    11.61219     2.05717
 38.40     994.91    1500.00     4.70150   0.700     6.49653    11.61594     2.05675
 38.50     997.09    1500.00     4.70283   0.700     6.49820    11.61969     2.05633
 38.60     999.26    1500.00     4.70415   0.700     6.49987    11.62343     2.05591
 38.70    1001.43    1500.00     4.70547   0.700     6.50154    11.62717     2.05549
 38.80    1003.61    1500.00     4.70680   0.700     6.50320    11.63091     2.05507
 38.90    1005.78    1500.00     4.70812   0.700     6.50487    11.63464     2.05465
 39.00    1007.96    1500.00     4.70944   0.700     6.50653    11.63837     2.05423
  0.00       0.00    1500.00     2.99079   0.750     3.77879     6.80274     2.39575
  0.10       5.74    1500.00     2.99685   0.750     3.78638     6.82040     2.39431
  0.20       9.64    1500.00     3.00329   0.750     3.79459     6.83872     2.39283
  0.30      13.55    1500.00     3.01022   0.750     3.80362     6.85796     2.39129
  0.40      17.22    1500.00     3.01783   0.750     3.81376     6.87852     2.38966
  0.50      20.74    1500.00     3.02661   0.750     3.82568     6.89894     2.38798
  0.60      24.26    1500.00     3.03695   0.750     3.84006     6.92068     2.38616
  0.70      27.30    1500.00     3.04955   0.750     3.85810     6.94526     2.38412
  0.80      30.33    1500.00     3.06584   0.750     3.88216     6.97461     2.38168
  0.90      33.35    1500.00     3.24858   0.750     4.19532     7.25988     2.35879
  1.00      36.37    1500.00     3.25875   0.750     4.21177     7.28971     2.35692
  1.10      39.40    1500.00     3.26951   0.750     4.22958     7.32068     2.35501
  1.20      42.39    1500.00     3.28092   0.750     4.24891     7.35295     2.35306
  1.30      45.37    1500.00     3.32242   0.750     4.32703     7.51362     2.34722
  1.40      48.36    1500.00     3.35052   0.750     4.37731     7.65550     2.34263
  1.50      51.34    1500.00     3.37141   0.750     4.41417     7.76111     2.33933
  1.60      54.33    1500.00     3.40829   0.750     4.48190     7.94925     2.33568
  1.70      57.31    1500.00     3.41489   0.750     4.48929     7.97001     2.33453
  1.80      60.30    1500.00     3.42132   0.750     4.49670     7.99048     2.33340
  1.90      63.33    1500.00     3.42758   0.750     4.50415     8.01066     2.33228
  2.00      66.36    1500.00     3.43368   0.750     4.51164     8.03057     2.33116
  2.10      69.39    1500.00     3.43964   0.750     4.51918     8.05024     2.33006
  2.20      72.42    1500.00     3.44546   0.750     4.52677     8.06969     2.32897
