Pressure    Depth  Temperature   Density   Basalt       Vs         Vp        Entropy
 33.10     877.67    1600.00     4.62368   0.750     6.38061    11.38111     2.15111
 33.20     879.89    1600.00     4.62508   0.750     6.38244    11.38512     2.15065
 33.30     882.11    1600.00     4.62647   0.750     6.38428    11.38913     2.15019
 33.40     884.33    1600.00     4.62787   0.750     6.38611    11.39313     2.14973
 33.50     886.56    1600.00     4.62926   0.750     6.38794    11.39712     2.14927
 33.60     888.78    1600.00     4.63065   0.750     6.38976    11.40112     2.14882
 33.70     891.00    1600.00     4.63204   0.750     6.39159    11.40510     2.14836
 33.80     893.22    1600.00     4.63343   0.750     6.39341    11.40909     2.14790
 33.90     895.45    1600.00     4.63481   0.750     6.39523    11.41306     2.14745
 34.00     897.67    1600.00     4.63620   0.750     6.39704    11.41704     2.14699
 34.10     899.89    1600.00     4.63758   0.750     6.39886    11.42101     2.14654
 34.20     902.11    1600.00     4.63897   0.750     6.40067    11.42497     2.14608
 34.30     904.33    1600.00     4.64035   0.750     6.40248    11.42893     2.14563
 34.40     906.56    1600.00     4.64173   0.750     6.40428    11.43289     2.14518
 34.50     908.78    1600.00     4.64311   0.750     6.40609    11.43684     2.14473
 34.60     911.00    1600.00     4.64449   0.750     6.40789    11.44078     2.14428
 34.70     913.22    1600.00     4.64586   0.750     6.40969    11.44473     2.14383
 34.80     915.44    1600.00     4.64724   0.750     6.41149    11.44866     2.14338
 34.90     917.67    1600.00     4.64862   0.750     6.41328    11.45260     2.14293
 35.00     919.89    1600.00     4.64999   0.750     6.41507    11.45653     2.14248
 35.10     922.11    1600.00     4.65136   0.750     6.41686    11.46045     2.14203
 35.20     924.33    1600.00     4.65273   0.750     6.41865    11.46437     2.14159
 35.30     926.56    1600.00     4.65410   0.750     6.42044    11.46829     2.14114
 35.40     928.78    1600.00     4.65547   0.750     6.42222    11.47220     2.14069
 35.50     931.00    1600.00     4.65684   0.750     6.42400    11.47611     2.14025
 35.60     933.22    1600.00     4.65821   0.750     6.42578    11.48001     2.13980
 35.70     935.44    1600.00     4.65957   0.750     6.42756    11.48391     2.13936
 35.80     937.67    1600.00     4.66094   0.750     6.42933    11.48781     2.13892
 35.90     939.89    1600.00     4.66230   0.750     6.43110    11.49170     2.13848
 36.00     942.11    1600.00     4.66366   0.750     6.43287    11.49558     2.13803
 36.10     944.33    1600.00     4.66503   0.750     6.43464    11.49947     2.13759
 36.20     946.56    1600.00     4.66639   0.750     6.43641    11.50334     2.13715
 36.30     948.78    1600.00     4.66775   0.750     6.43817    11.50722     2.13671
 36.40     951.00    1600.00     4.66910   0.750     6.43993    11.51109     2.13627
 36.50     953.22    1600.00     4.67046   0.750     6.44169    11.51495     2.13583
 36.60     955.44    1600.00     4.67182   0.750     6.44344    11.51881     2.13540
 36.70     957.67    1600.00     4.67317   0.750     6.44520    11.52267     2.13496
 36.80     959.89    1600.00     4.67452   0.750     6.44695    11.52652     2.13452
 36.90     962.11    1600.00     4.67588   0.750     6.44870    11.53037     2.13409
 37.00     964.33    1600.00     4.67723   0.750     6.45045    11.53422     2.13365
 37.10     966.56    1600.00     4.67858   0.750     6.45219    11.53806     2.13322
 37.20     968.78    1600.00     4.67993   0.750     6.45394    11.54189     2.13278
 37.30     971.00    1600.00     4.68127   0.750     6.45568    11.54573     2.13235
 37.40     973.17    1600.00     4.68262   0.750     6.45742    11.54955     2.13191
 37.50     975.35    1600.00     4.68397   0.750     6.45915    11.55338     2.13148
 37.60     977.52    1600.00     4.68531   0.750     6.46089    11.55720     2.13105
 37.70     979.70    1600.00     4.68665   0.750     6.46262    11.56101     2.13062
 37.80     981.87    1600.00     4.68800   0.750     6.46435    11.56483     2.13019
 37.90     984.04    1600.00     4.68934   0.750     6.46608    11.56863     2.12976
 38.00     986.22    1600.00     4.69068   0.750     6.46780    11.57244     2.12933
 38.10     988.39    1600.00     4.69202   0.750     6.46953    11.57624     2.12890
 38.20     990.57    1600.00     4.69336   0.750     6.47125    11.58003     2.12847
 38.30     992.74    1600.00     4.69469   0.750     6.47297    11.58383     2.12804
 38.40     994.91    1600.00     4.69603   0.750     6.47468    11.58761     2.12762
 38.50     997.09    1600.00     4.69736   0.750     6.47640    11.59140     2.12719
 38.60     999.26    1600.00     4.69870   0.750     6.47811    11.59518     2.12676
 38.70    1001.43    1600.00     4.70003   0.750     6.47982    11.59895     2.12634
 38.80    1003.61    1600.00     4.70136   0.750     6.48153    11.60273     2.12591
 38.90    1005.78    1600.00     4.70269   0.750     6.48324    11.60649     2.12549
 39.00    1007.96    1600.00     4.70402   0.750     6.48494    11.61026     2.12507
  0.00       0.00    1600.00     2.97031   0.800     3.71972     6.70268     2.47245
  0.10       5.74    1600.00     2.97698   0.800     3.72817     6.71986     2.47099
  0.20       9.64    1600.00     2.98415   0.800     3.73739     6.73717     2.46951
  0.30      13.55    1600.00     2.99198   0.800     3.74764     6.75476     2.46800
  0.40      17.22    1600.00     3.00073   0.800     3.75932     6.77280     2.46644
  0.50      20.74    1600.00     3.01076   0.800     3.77302     6.79161     2.46479
  0.60      24.26    1600.00     3.02270   0.800     3.78972     6.81165     2.46302
  0.70      27.30    1600.00     3.03759   0.800     3.81117     6.83379     2.46105
  0.80      30.33    1600.00     3.05752   0.800     3.84074     6.85972     2.45874
  0.90      33.35    1600.00     3.19517   0.800     4.07294     7.04821     2.44306
  1.00      36.37    1600.00     3.20947   0.800     4.09633     7.08744     2.44041
  1.10      39.40    1600.00     3.21987   0.800     4.11257     7.11697     2.43846
  1.20      42.39    1600.00     3.23087   0.800     4.13014     7.14765     2.43647
  1.30      45.37    1600.00     3.24256   0.800     4.14922     7.17964     2.43443
  1.40      48.36    1600.00     3.25504   0.800     4.17008     7.21311     2.43234
  1.50      51.34    1600.00     3.37687   0.800     4.40447     7.74725     2.41401
  1.60      54.33    1600.00     3.40544   0.800     4.45719     7.89834     2.40954
  1.70      57.31    1600.00     3.41303   0.800     4.46718     7.92647     2.40809
  1.80      60.30    1600.00     3.42037   0.800     4.47705     7.95393     2.40668
  1.90      63.33    1600.00     3.42747   0.800     4.48681     7.98076     2.40529
  2.00      66.36    1600.00     3.43434   0.800     4.49646     8.00697     2.40392
  2.10      69.39    1600.00     3.43734   0.800     4.49915     8.01694     2.40296
  2.20      72.42    1600.00     3.44031   0.800     4.50181     8.02681     2.40201
  2.30      75.45    1600.00     3.44524   0.800     4.50780     8.04328     2.40095
  2.40      78.48    1600.00     3.45104   0.800     4.51549     8.06286     2.39984
  2.50      81.50    1600.00     3.45568   0.800     4.52127     8.07854     2.39881
  2.60      84.49    1600.00     3.45860   0.800     4.52391     8.08816     2.39788
  2.70      87.48    1600.00     3.46151   0.800     4.52653     8.09774     2.39696
  2.80      90.47    1600.00     3.46441   0.800     4.52915     8.10729     2.39604
  2.90      93.46    1600.00     3.46730   0.800     4.53176     8.11681     2.39513
  3.00      96.45    1600.00     3.47019   0.800     4.53436     8.12630     2.39422
  3.10      99.44    1600.00     3.47307   0.800     4.53695     8.13575     2.39332
  3.20     102.44    1600.00     3.47594   0.800     4.53954     8.14517     2.39242
  3.30     105.43    1600.00     3.47880   0.800     4.54213     8.15456     2.39153
  3.40     108.42    1600.00     3.48165   0.800     4.54470     8.16393     2.39064
  3.50     111.41    1600.00     3.48450   0.800     4.54727     8.17326     2.38975
  3.60     114.40    1600.00     3.48734   0.800     4.54984     8.18257     2.38887
  3.70     117.41    1600.00     3.49018   0.800     4.55240     8.19184     2.38799
  3.80     120.43    1600.00     3.49300   0.800     4.55495     8.20110     2.38711
  3.90     123.45    1600.00     3.49583   0.800     4.55750     8.21032     2.38624
  4.00     126.47    1600.00     3.49864   0.800     4.56005     8.21952     2.38538
  4.10     129.48    1600.00     3.50145   0.800     4.56259     8.22870     2.38451
  4.20     132.50    1600.00     3.50425   0.800     4.56513     8.23785     2.38365
  4.30     135.52    1600.00     3.50705   0.800     4.56766     8.24697     2.38280
  4.40     138.53    1600.00     3.50984   0.800     4.57019     8.25608     2.38194
  4.50     141.55    1600.00     3.51262   0.800     4.57272     8.26516     2.38110
  4.60     144.57    1600.00     3.51540   0.800     4.57524     8.27422     2.38025
  4.70     147.59    1600.00     3.51818   0.800     4.57776     8.28325     2.37941
  4.80     150.60    1600.00     3.52095   0.800     4.58028     8.29227     2.37857
  4.90     153.62    1600.00     3.52371   0.800     4.58279     8.30127     2.37773
  5.00     156.64    1600.00     3.52647   0.800     4.58531     8.31025     2.37690
  5.10     159.66    1600.00     3.52923   0.800     4.58782     8.31921     2.37607
  5.20     162.67    1600.00     3.53198   0.800     4.59033     8.32815     2.37524
  5.30     165.69    1600.00     3.53473   0.800     4.59284     8.33707     2.37442
  5.40     168.71    1600.00     3.53747   0.800     4.59535     8.34598     2.37360
  5.50     171.72    1600.00     3.54021   0.800     4.59785     8.35487     2.37278
  5.60     174.74    1600.00     3.54295   0.800     4.60036     8.36374     2.37197
  5.70     177.76    1600.00     3.54568   0.800     4.60286     8.37260     2.37115
  5.80     180.78    1600.00     3.54841   0.800     4.60537     8.38145     2.37034
  5.90     183.79    1600.00     3.55114   0.800     4.60788     8.39028     2.36954
  6.00     186.79    1600.00     3.55386   0.800     4.61039     8.39909     2.36873
  6.10     189.79    1600.00     3.55658   0.800     4.61289     8.40790     2.36793
  6.20     192.78    1600.00     3.55930   0.800     4.61540     8.41669     2.36713
  6.30     195.77    1600.00     3.56202   0.800     4.61792     8.42547     2.36633
  6.40     198.76    1600.00     3.56473   0.800     4.62043     8.43424     2.36554
  6.50     201.75    1600.00     3.56744   0.800     4.62295     8.44301     2.36475
  6.60     204.74    1600.00     3.57015   0.800     4.62547     8.45176     2.36396
  6.70     207.74    1600.00     3.57286   0.800     4.62799     8.46050     2.36317
  6.80     210.73    1600.00     3.57556   0.800     4.63051     8.46923     2.36238
  6.90     213.72    1600.00     3.57827   0.800     4.63304     8.47795     2.36160
  7.00     216.71    1600.00     3.58097   0.800     4.63557     8.48667     2.36082
  7.10     219.70    1600.00     3.58367   0.800     4.63811     8.49538     2.36004
  7.20     222.63    1600.00     3.58637   0.800     4.64065     8.50409     2.35926
  7.30     225.55    1600.00     3.58907   0.800     4.64320     8.51279     2.35848
  7.40     228.47    1600.00     3.59177   0.800     4.64576     8.52148     2.35771
  7.50     231.40    1600.00     3.59447   0.800     4.64831     8.53017     2.35694
  7.60     234.32    1600.00     3.59717   0.800     4.65088     8.53885     2.35617
  7.70     237.24    1600.00     3.59987   0.800     4.65345     8.54754     2.35540
  7.80     240.16    1600.00     3.60257   0.800     4.65603     8.55621     2.35463
  7.90     243.08    1600.00     3.60526   0.800     4.65862     8.56489     2.35387
  8.00     246.01    1600.00     3.60796   0.800     4.66121     8.57356     2.35310
  8.10     248.93    1600.00     3.61066   0.800     4.66381     8.58224     2.35234
  8.20     251.85    1600.00     3.61336   0.800     4.66643     8.59091     2.35158
  8.30     254.77    1600.00     3.61606   0.800     4.66905     8.59958     2.35082
  8.40     257.69    1600.00     3.61875   0.800     4.67168     8.60825     2.35006
  8.50     260.62    1600.00     3.62145   0.800     4.67432     8.61693     2.34930
  8.60     263.54    1600.00     3.62415   0.800     4.67697     8.62560     2.34854
  8.70     266.45    1600.00     3.62686   0.800     4.67963     8.63428     2.34779
  8.80     269.36    1600.00     3.62956   0.800     4.68230     8.64295     2.34704
  8.90     272.26    1600.00     3.63226   0.800     4.68498     8.65163     2.34628
  9.00     275.16    1600.00     3.63496   0.800     4.68768     8.66032     2.34553
  9.10     278.06    1600.00     3.63767   0.800     4.69039     8.66900     2.34478
  9.20     280.97    1600.00     3.64037   0.800     4.69311     8.67769     2.34403
  9.30     283.87    1600.00     3.64308   0.800     4.69584     8.68639     2.34328
  9.40     286.77    1600.00     3.64579   0.800     4.69859     8.69509     2.34253
  9.50     289.68    1600.00     3.64850   0.800     4.70135     8.70379     2.34179
  9.60     292.58    1600.00     3.65121   0.800     4.70413     8.71251     2.34104
  9.70     295.48    1600.00     3.65392   0.800     4.70693     8.72122     2.34030
  9.80     298.39    1600.00     3.65664   0.800     4.70973     8.72995     2.33955
  9.90     301.29    1600.00     3.65935   0.800     4.71256     8.73868     2.33881
 10.00     304.19    1600.00     3.66207   0.800     4.71540     8.74741     2.33807
 10.10     307.10    1600.00     3.66479   0.800     4.71826     8.75616     2.33732
 10.20     310.00    1600.00     3.66751   0.800     4.72113     8.76491     2.33658
 10.30     312.81    1600.00     3.67024   0.800     4.72403     8.77367     2.33584
 10.40     315.62    1600.00     3.67296   0.800     4.72694     8.78244     2.33510
 10.50     318.44    1600.00     3.67569   0.800     4.72987     8.79122     2.33436
 10.60     321.25    1600.00     3.67842   0.800     4.73282     8.80001     2.33362
 10.70     324.06    1600.00     3.68115   0.800     4.73579     8.80881     2.33288
 10.80     326.88    1600.00     3.68388   0.800     4.73878     8.81762     2.33214
 10.90     329.69    1600.00     3.68662   0.800     4.74179     8.82644     2.33140
 11.00     332.50    1600.00     3.68936   0.800     4.74482     8.83527     2.33066
 11.10     335.31    1600.00     3.69210   0.800     4.74788     8.84411     2.32992
 11.20     338.13    1600.00     3.69484   0.800     4.75095     8.85297     2.32918
 11.30     340.94    1600.00     3.69759   0.800     4.75405     8.86184     2.32845
 11.40     343.75    1600.00     3.70034   0.800     4.75717     8.87072     2.32771
 11.50     346.56    1600.00     3.70309   0.800     4.76032     8.87961     2.32697
 11.60     349.38    1600.00     3.70585   0.800     4.76349     8.88852     2.32623
 11.70     352.19    1600.00     3.70860   0.800     4.76668     8.89744     2.32550
 11.80     355.00    1600.00     3.71137   0.800     4.76990     8.90638     2.32476
 11.90     357.81    1600.00     3.71413   0.800     4.77315     8.91533     2.32402
 12.00     360.62    1600.00     3.71690   0.800     4.77642     8.92429     2.32328
 12.10     363.44    1600.00     3.71967   0.800     4.77973     8.93328     2.32254
 12.20     366.25    1600.00     3.72245   0.800     4.78305     8.94228     2.32181
 12.30     369.06    1600.00     3.72523   0.800     4.78641     8.95130     2.32107
 12.40     371.88    1600.00     3.72987   0.800     4.79427     8.96739     2.31967
 12.50     374.69    1600.00     3.73266   0.800     4.79767     8.97643     2.31893
 12.60     377.50    1600.00     3.73545   0.800     4.80111     8.98550     2.31819
 12.70     380.31    1600.00     3.73824   0.800     4.80458     8.99458     2.31745
 12.80     383.12    1600.00     3.74104   0.800     4.80808     9.00369     2.31671
 12.90     385.94    1600.00     3.74385   0.800     4.81162     9.01281     2.31597
 13.00     388.75    1600.00     3.74666   0.800     4.81518     9.02196     2.31523
 13.10     391.56    1600.00     3.74948   0.800     4.81879     9.03113     2.31449
 13.20     394.38    1600.00     3.75231   0.800     4.82242     9.04033     2.31375
 13.30     397.19    1600.00     3.75514   0.800     4.82609     9.04955     2.31301
 13.40     400.00    1600.00     3.75798   0.800     4.82980     9.05879     2.31227
 13.50     402.78    1600.00     3.76083   0.800     4.83355     9.06806     2.31152
 13.60     405.56    1600.00     3.76369   0.800     4.83733     9.07736     2.31078
 13.70     408.33    1600.00     3.76655   0.800     4.84116     9.08668     2.31003
 13.80     411.11    1600.00     3.76943   0.800     4.84502     9.09603     2.30929
 13.90     413.89    1600.00     3.77231   0.800     4.84893     9.10541     2.30854
 14.00     416.67    1600.00     3.77521   0.800     4.85287     9.11482     2.30779
 14.10     419.44    1600.00     3.77811   0.800     4.85686     9.12427     2.30704
 14.20     422.22    1600.00     3.78102   0.800     4.86090     9.13374     2.30629
 14.30     425.00    1600.00     3.78395   0.800     4.86498     9.14325     2.30554
 14.40     427.78    1600.00     3.78689   0.800     4.86911     9.15279     2.30478
 14.50     430.56    1600.00     3.78984   0.800     4.87329     9.16237     2.30403
 14.60     433.33    1600.00     3.79280   0.800     4.87751     9.17198     2.30327
 14.70     436.11    1600.00     3.79578   0.800     4.88179     9.18163     2.30251
 14.80     438.89    1600.00     3.79877   0.800     4.88612     9.19132     2.30176
 14.90     441.67    1600.00     3.80180   0.800     4.89055     9.20115     2.30100
 15.00     444.44    1600.00     3.80504   0.800     4.89562     9.21222     2.30033
 15.10     447.22    1600.00     3.80829   0.800     4.90071     9.22322     2.29965
 15.20     450.00    1600.00     3.81135   0.800     4.90525     9.23306     2.29889
 15.30     452.63    1600.00     3.81443   0.800     4.90986     9.24295     2.29812
 15.40     455.26    1600.00     3.81752   0.800     4.91453     9.25288     2.29735
 15.50     457.89    1600.00     3.82064   0.800     4.91926     9.26286     2.29657
 15.60     460.53    1600.00     3.82378   0.800     4.92406     9.27288     2.29580
 15.70     463.16    1600.00     3.82693   0.800     4.92892     9.28295     2.29502
 15.80     465.79    1600.00     3.83012   0.800     4.93386     9.29307     2.29424
 15.90     468.42    1600.00     3.83332   0.800     4.93886     9.30325     2.29346
 16.00     471.05    1600.00     3.83655   0.800     4.94394     9.31347     2.29268
 16.10     473.68    1600.00     3.83981   0.800     4.94909     9.32375     2.29190
 16.20     476.32    1600.00     3.84310   0.800     4.95432     9.33407     2.29111
 16.30     478.95    1600.00     3.84641   0.800     4.95962     9.34446     2.29032
 16.40     481.58    1600.00     3.84976   0.800     4.96501     9.35489     2.28954
 16.50     484.21    1600.00     3.85313   0.800     4.97048     9.36538     2.28874
 16.60     486.84    1600.00     3.85654   0.800     4.97603     9.37593     2.28795
 16.70     489.47    1600.00     3.85999   0.800     4.98167     9.38652     2.28716
 16.80     492.11    1600.00     3.86346   0.800     4.98740     9.39718     2.28636
 16.90     494.74    1600.00     3.86698   0.800     4.99322     9.40788     2.28556
 17.00     497.37    1600.00     3.87053   0.800     4.99913     9.41864     2.28476
 17.10     500.00    1600.00     3.87412   0.800     5.00513     9.42945     2.28397
 17.20     502.50    1600.00     3.87775   0.800     5.01122     9.44031     2.28317
 17.30     505.00    1600.00     3.88142   0.800     5.01741     9.45122     2.28236
 17.40     507.50    1600.00     3.88514   0.800     5.02369     9.46218     2.28156
 17.50     510.00    1600.00     3.88890   0.800     5.03007     9.47318     2.28076
 17.60     512.50    1600.00     3.89270   0.800     5.03654     9.48422     2.27996
 17.70     515.00    1600.00     3.89655   0.800     5.04311     9.49529     2.27916
 17.80     517.50    1600.00     3.90045   0.800     5.04978     9.50640     2.27836
 17.90     520.00    1600.00     3.90440   0.800     5.05654     9.51753     2.27756
 18.00     522.50    1600.00     3.90840   0.800     5.06340     9.52869     2.27677
 18.10     525.00    1600.00     3.91245   0.800     5.07036     9.53987     2.27598
 18.20     527.50    1600.00     3.91655   0.800     5.07740     9.55107     2.27519
 18.30     530.00    1600.00     3.92070   0.800     5.08454     9.56227     2.27440
 18.40     532.50    1600.00     3.92490   0.800     5.09177     9.57347     2.27361
 18.50     535.00    1600.00     3.92916   0.800     5.09909     9.58468     2.27284
 18.60     537.50    1600.00     3.93347   0.800     5.10651     9.59588     2.27206
 18.70     540.00    1600.00     3.93784   0.800     5.11401     9.60706     2.27129
 18.80     542.50    1600.00     3.94227   0.800     5.12160     9.61824     2.27053
 18.90     545.00    1600.00     3.94675   0.800     5.12929     9.62940     2.26977
 19.00     547.50    1600.00     3.95419   0.800     5.14199     9.64678     2.26932
 19.10     550.00    1600.00     3.96235   0.800     5.15582     9.66551     2.26900
 19.20     552.63    1600.00     3.97020   0.800     5.16900     9.68332     2.26866
 19.30     555.26    1600.00     3.97615   0.800     5.17803     9.69713     2.26849
 19.40     557.90    1600.00     3.98121   0.800     5.18523     9.70917     2.26837
 19.50     560.53    1600.00     3.98614   0.800     5.19221     9.72091     2.26824
 19.60     563.16    1600.00     3.99093   0.800     5.19898     9.73237     2.26808
 19.70     565.79    1600.00     3.99559   0.800     5.20556     9.74356     2.26791
 19.80     568.42    1600.00     4.00013   0.800     5.21195     9.75450     2.26773
 19.90     571.05    1600.00     4.00455   0.800     5.21816     9.76519     2.26753
 20.00     573.68    1600.00     4.00886   0.800     5.22421     9.77566     2.26732
 20.10     576.32    1600.00     4.01307   0.800     5.23009     9.78590     2.26709
 20.20     578.95    1600.00     4.01717   0.800     5.23581     9.79593     2.26686
 20.30     581.58    1600.00     4.02118   0.800     5.24139     9.80577     2.26661
 20.40     584.21    1600.00     4.02510   0.800     5.24683     9.81541     2.26635
 20.50     586.84    1600.00     4.02893   0.800     5.25213     9.82486     2.26608
 20.60     589.47    1600.00     4.03267   0.800     5.25731     9.83414     2.26580
 20.70     592.11    1600.00     4.03634   0.800     5.26236     9.84326     2.26552
 20.80     594.74    1600.00     4.03993   0.800     5.26729     9.85221     2.26522
 20.90     597.37    1600.00     4.04345   0.800     5.27211     9.86101     2.26492
 21.00     600.00    1600.00     4.04689   0.800     5.27683     9.86966     2.26461
 21.10     602.50    1600.00     4.05028   0.800     5.28144     9.87817     2.26429
 21.20     605.00    1600.00     4.05359   0.800     5.28595     9.88655     2.26396
 21.30     607.50    1600.00     4.05685   0.800     5.29037     9.89480     2.26363
 21.40     610.00    1600.00     4.06005   0.800     5.29469     9.90292     2.26330
 21.50     612.50    1600.00     4.06319   0.800     5.29893     9.91092     2.26295
 21.60     615.00    1600.00     4.06628   0.800     5.30309     9.91881     2.26261
 21.70     617.50    1600.00     4.06931   0.800     5.30716     9.92659     2.26225
 21.80     620.00    1600.00     4.07230   0.800     5.31116     9.93426     2.26189
 21.90     622.50    1600.00     4.07524   0.800     5.31508     9.94183     2.26153
 22.00     625.00    1600.00     4.07813   0.800     5.31894     9.94930     2.26116
 22.10     627.50    1600.00     4.08098   0.800     5.32272     9.95668     2.26079
 22.20     630.00    1600.00     4.08429   0.800     5.32890     9.96679     2.26012
 22.30     632.50    1600.00     4.08779   0.800     5.33615     9.97810     2.25930
 22.40     635.00    1600.00     4.09122   0.800     5.34323     9.98919     2.25849
 22.50     637.50    1600.00     4.09459   0.800     5.35014    10.00008     2.25769
 22.60     640.00    1600.00     4.09790   0.800     5.35690    10.01076     2.25690
 22.70     642.50    1600.00     4.10115   0.800     5.36350    10.02125     2.25612
 22.80     645.00    1600.00     4.10435   0.800     5.36995    10.03155     2.25534
 22.90     647.50    1600.00     4.10749   0.800     5.37626    10.04168     2.25457
 23.00     650.00    1600.00     4.11058   0.800     5.38243    10.05163     2.25381
 23.10     652.50    1600.00     4.11363   0.800     5.38847    10.06142     2.25306
 23.20     655.00    1600.00     4.11663   0.800     5.39438    10.07105     2.25231
 23.30     657.50    1600.00     4.11959   0.800     5.40017    10.08053     2.25157
 23.40     660.00    1600.00     4.12250   0.800     5.40584    10.08985     2.25083
 23.50     662.50    1600.00     4.12537   0.800     5.41140    10.09904     2.25011
 23.60     665.00    1600.00     4.12851   0.800     5.41638    10.10764     2.24944
 23.70     667.50    1600.00     4.14189   0.800     5.41741    10.12192     2.24726
 23.80     670.00    1600.00     4.14591   0.800     5.42417    10.13303     2.24627
 23.90     672.22    1600.00     4.14987   0.800     5.43077    10.14391     2.24531
 24.00     674.43    1600.00     4.16404   0.800     5.45526    10.16446     2.24736
 24.10     676.65    1600.00     4.17001   0.800     5.46744    10.18099     2.24634
 24.20     678.87    1600.00     4.17578   0.800     5.47915    10.19697     2.24535
 24.30     681.09    1600.00     4.18134   0.800     5.49043    10.21245     2.24438
 24.40     683.30    1600.00     4.18673   0.800     5.50131    10.22745     2.24343
 24.50     685.52    1600.00     4.19194   0.800     5.51182    10.24203     2.24251
 24.60     687.74    1600.00     4.19700   0.800     5.52199    10.25620     2.24160
 24.70     689.96    1600.00     4.20191   0.800     5.53185    10.27000     2.24071
 24.80     692.17    1600.00     4.20669   0.800     5.54142    10.28347     2.23984
 24.90     694.39    1600.00     4.21135   0.800     5.55073    10.29661     2.23898
 25.00     696.61    1600.00     4.21589   0.800     5.55979    10.30947     2.23813
 25.10     698.83    1600.00     4.22032   0.800     5.56863    10.32206     2.23729
 25.20     701.04    1600.00     4.23085   0.800     5.58799    10.34475     2.23522
 25.30     703.26    1600.00     4.24512   0.800     5.61395    10.37387     2.23238
 25.40     705.48    1600.00     4.25863   0.800     5.63875    10.40199     2.22967
 25.50     707.70    1600.00     4.27156   0.800     5.66272    10.42942     2.22707
 25.60     709.91    1600.00     4.28405   0.800     5.68611    10.45643     2.22454
 25.70     712.13    1600.00     4.29622   0.800     5.70917    10.48326     2.22206
 25.80     714.35    1600.00     4.30819   0.800     5.73212    10.51013     2.21961
 25.90     716.57    1600.00     4.32007   0.800     5.75514    10.53723     2.21718
 26.00     718.78    1600.00     4.33193   0.800     5.77843    10.56479     2.21473
 26.10     721.00    1600.00     4.34389   0.800     5.80220    10.59300     2.21226
 26.20     723.27    1600.00     4.35603   0.800     5.82663    10.62208     2.20975
 26.30     725.54    1600.00     4.36845   0.800     5.85194    10.65228     2.20717
 26.40     727.82    1600.00     4.38126   0.800     5.87839    10.68386     2.20451
 26.50     730.09    1600.00     4.39458   0.800     5.90622    10.71712     2.20176
 26.60     732.36    1600.00     4.40854   0.800     5.93578    10.75242     2.19887
 26.70     734.64    1600.00     4.42328   0.800     5.96741    10.79018     2.19583
 26.80     736.91    1600.00     4.43900   0.800     6.00159    10.83091     2.19260
 26.90     739.18    1600.00     4.45592   0.800     6.03889    10.87526     2.18915
 27.00     741.46    1600.00     4.47431   0.800     6.08001    10.92405     2.18542
 27.10     743.73    1600.00     4.49451   0.800     6.12591    10.97833     2.18136
 27.20     746.00    1600.00     4.51698   0.800     6.17784    11.03952     2.17688
 27.30     748.27    1600.00     4.53680   0.800     6.22535    11.09852     2.17221
 27.40     750.55    1600.00     4.53965   0.800     6.23044    11.10418     2.17200
 27.50     752.82    1600.00     4.54178   0.800     6.23425    11.10949     2.17163
 27.60     755.09    1600.00     4.54338   0.800     6.23712    11.11459     2.17115
 27.70     757.36    1600.00     4.54497   0.800     6.23998    11.11968     2.17067
 27.80     759.64    1600.00     4.54656   0.800     6.24284    11.12477     2.17019
 27.90     761.91    1600.00     4.54815   0.800     6.24570    11.12985     2.16971
 28.00     764.18    1600.00     4.54974   0.800     6.24856    11.13493     2.16923
 28.10     766.46    1600.00     4.55132   0.800     6.25142    11.14001     2.16876
 28.20     768.73    1600.00     4.55290   0.800     6.25428    11.14507     2.16828
 28.30     771.00    1600.00     4.55448   0.800     6.25714    11.15014     2.16780
 28.40     773.22    1600.00     4.55606   0.800     6.26000    11.15520     2.16732
 28.50     775.44    1600.00     4.55764   0.800     6.26286    11.16025     2.16685
 28.60     777.67    1600.00     4.55921   0.800     6.26572    11.16531     2.16637
 28.70     779.89    1600.00     4.56078   0.800     6.26858    11.17035     2.16589
 28.80     782.11    1600.00     4.56235   0.800     6.27144    11.17540     2.16542
 28.90     784.33    1600.00     4.56392   0.800     6.27430    11.18044     2.16494
 29.00     786.56    1600.00     4.56549   0.800     6.27716    11.18547     2.16447
 29.10     788.78    1600.00     4.56705   0.800     6.28002    11.19050     2.16399
 29.20     791.00    1600.00     4.56862   0.800     6.28289    11.19553     2.16352
 29.30     793.22    1600.00     4.57018   0.800     6.28575    11.20056     2.16305
 29.40     795.44    1600.00     4.57174   0.800     6.28861    11.20558     2.16257
 29.50     797.67    1600.00     4.57329   0.800     6.29148    11.21059     2.16210
 29.60     799.89    1600.00     4.57485   0.800     6.29434    11.21561     2.16163
 29.70     802.11    1600.00     4.57640   0.800     6.29721    11.22062     2.16116
 29.80     804.33    1600.00     4.57796   0.800     6.30008    11.22563     2.16069
 29.90     806.56    1600.00     4.57951   0.800     6.30295    11.23063     2.16022
 30.00     808.78    1600.00     4.58106   0.800     6.30582    11.23564     2.15975
 30.10     811.00    1600.00     4.58260   0.800     6.30869    11.24064     2.15928
 30.20     813.22    1600.00     4.58415   0.800     6.31156    11.24563     2.15881
 30.30     815.44    1600.00     4.58569   0.800     6.31444    11.25063     2.15834
 30.40     817.67    1600.00     4.58724   0.800     6.31731    11.25562     2.15787
 30.50     819.89    1600.00     4.58878   0.800     6.32019    11.26061     2.15741
 30.60     822.11    1600.00     4.59032   0.800     6.32307    11.26559     2.15694
