Pressure    Depth  Temperature   Density   Basalt       Vs         Vp        Entropy
 35.40     928.78    1700.00     4.56454   0.200     6.26345    11.32282     2.26741
 35.50     931.00    1700.00     4.56593   0.200     6.26510    11.32675     2.26695
 35.60     933.22    1700.00     4.56731   0.200     6.26675    11.33067     2.26649
 35.70     935.44    1700.00     4.56870   0.200     6.26840    11.33459     2.26603
 35.80     937.67    1700.00     4.57008   0.200     6.27004    11.33850     2.26557
 35.90     939.89    1700.00     4.57147   0.200     6.27169    11.34241     2.26511
 36.00     942.11    1700.00     4.57285   0.200     6.27333    11.34632     2.26466
 36.10     944.33    1700.00     4.57423   0.200     6.27497    11.35022     2.26420
 36.20     946.56    1700.00     4.57561   0.200     6.27661    11.35411     2.26374
 36.30     948.78    1700.00     4.57699   0.200     6.27824    11.35800     2.26329
 36.40     951.00    1700.00     4.57837   0.200     6.27987    11.36189     2.26284
 36.50     953.22    1700.00     4.57975   0.200     6.28150    11.36577     2.26238
 36.60     955.44    1700.00     4.58112   0.200     6.28313    11.36965     2.26193
 36.70     957.67    1700.00     4.58250   0.200     6.28476    11.37352     2.26148
 36.80     959.89    1700.00     4.58387   0.200     6.28638    11.37739     2.26103
 36.90     962.11    1700.00     4.58524   0.200     6.28800    11.38126     2.26058
 37.00     964.33    1700.00     4.58661   0.200     6.28962    11.38512     2.26013
 37.10     966.56    1700.00     4.58798   0.200     6.29124    11.38897     2.25968
 37.20     968.78    1700.00     4.58935   0.200     6.29286    11.39283     2.25923
 37.30     971.00    1700.00     4.59072   0.200     6.29447    11.39667     2.25878
 37.40     973.17    1700.00     4.59208   0.200     6.29608    11.40052     2.25833
 37.50     975.35    1700.00     4.59345   0.200     6.29769    11.40436     2.25789
 37.60     977.52    1700.00     4.59481   0.200     6.29930    11.40819     2.25744
 37.70     979.70    1700.00     4.59617   0.200     6.30090    11.41202     2.25699
 37.80     981.87    1700.00     4.59753   0.200     6.30250    11.41585     2.25655
 37.90     984.04    1700.00     4.59889   0.200     6.30410    11.41967     2.25611
 38.00     986.22    1700.00     4.60025   0.200     6.30570    11.42349     2.25566
 38.10     988.39    1700.00     4.60161   0.200     6.30730    11.42730     2.25522
 38.20     990.57    1700.00     4.60297   0.200     6.30889    11.43111     2.25478
 38.30     992.74    1700.00     4.60432   0.200     6.31048    11.43491     2.25434
 38.40     994.91    1700.00     4.60568   0.200     6.31207    11.43872     2.25389
 38.50     997.09    1700.00     4.60703   0.200     6.31366    11.44251     2.25345
 38.60     999.26    1700.00     4.60838   0.200     6.31525    11.44631     2.25301
 38.70    1001.43    1700.00     4.60973   0.200     6.31683    11.45009     2.25258
 38.80    1003.61    1700.00     4.61108   0.200     6.31841    11.45388     2.25214
 38.90    1005.78    1700.00     4.61243   0.200     6.31999    11.45766     2.25170
 39.00    1007.96    1700.00     4.61378   0.200     6.32157    11.46144     2.25126
  0.00       0.00    1700.00     3.09614   0.250     4.01588     7.06558     2.57324
  0.10       5.74    1700.00     3.10270   0.250     4.02589     7.08526     2.57165
  0.20       9.64    1700.00     3.10981   0.250     4.03698     7.10542     2.57004
  0.30      13.55    1700.00     3.11766   0.250     4.04957     7.12644     2.56841
  0.40      17.22    1700.00     3.12658   0.250     4.06430     7.14885     2.56672
  0.50      20.74    1700.00     3.13707   0.250     4.08223     7.17356     2.56492
  0.60      24.26    1700.00     3.15004   0.250     4.10522     7.20224     2.56294
  0.70      27.30    1700.00     3.16715   0.250     4.13689     7.23844     2.56059
  0.80      30.33    1700.00     3.21880   0.250     4.24438     7.37206     2.55285
  0.90      33.35    1700.00     3.22258   0.250     4.24886     7.38775     2.55135
  1.00      36.37    1700.00     3.22632   0.250     4.25327     7.40315     2.54986
  1.10      39.40    1700.00     3.23003   0.250     4.25760     7.41826     2.54841
  1.20      42.39    1700.00     3.23370   0.250     4.26187     7.43310     2.54697
  1.30      45.37    1700.00     3.23734   0.250     4.26607     7.44769     2.54556
  1.40      48.36    1700.00     3.24095   0.250     4.27020     7.46205     2.54416
  1.50      51.34    1700.00     3.24453   0.250     4.27428     7.47619     2.54279
  1.60      54.33    1700.00     3.24809   0.250     4.27830     7.49012     2.54143
  1.70      57.31    1700.00     3.25162   0.250     4.28226     7.50386     2.54009
  1.80      60.30    1700.00     3.25512   0.250     4.28618     7.51741     2.53876
  1.90      63.33    1700.00     3.25861   0.250     4.29004     7.53079     2.53745
  2.00      66.36    1700.00     3.26207   0.250     4.29385     7.54401     2.53616
  2.10      69.39    1700.00     3.26551   0.250     4.29761     7.55707     2.53488
  2.20      72.42    1700.00     3.30468   0.250     4.36422     7.75865     2.53073
  2.30      75.45    1700.00     3.31322   0.250     4.37763     7.79992     2.52907
  2.40      78.48    1700.00     3.32036   0.250     4.38863     7.83337     2.52760
  2.50      81.50    1700.00     3.32588   0.250     4.39596     7.85499     2.52632
  2.60      84.49    1700.00     3.32954   0.250     4.40022     7.86750     2.52519
  2.70      87.48    1700.00     3.33257   0.250     4.40361     7.87757     2.52411
  2.80      90.47    1700.00     3.33559   0.250     4.40697     7.88761     2.52304
  2.90      93.46    1700.00     3.33859   0.250     4.41033     7.89760     2.52198
  3.00      96.45    1700.00     3.34159   0.250     4.41366     7.90754     2.52093
  3.10      99.44    1700.00     3.34459   0.250     4.41698     7.91745     2.51988
  3.20     102.44    1700.00     3.34757   0.250     4.42028     7.92731     2.51884
  3.30     105.43    1700.00     3.35054   0.250     4.42357     7.93713     2.51780
  3.40     108.42    1700.00     3.35350   0.250     4.42684     7.94692     2.51677
  3.50     111.41    1700.00     3.35646   0.250     4.43009     7.95666     2.51574
  3.60     114.40    1700.00     3.35940   0.250     4.43333     7.96636     2.51473
  3.70     117.41    1700.00     3.36234   0.250     4.43656     7.97603     2.51371
  3.80     120.43    1700.00     3.36527   0.250     4.43977     7.98566     2.51271
  3.90     123.45    1700.00     3.36819   0.250     4.44297     7.99525     2.51171
  4.00     126.47    1700.00     3.37110   0.250     4.44615     8.00481     2.51071
  4.10     129.48    1700.00     3.37401   0.250     4.44932     8.01433     2.50972
  4.20     132.50    1700.00     3.37691   0.250     4.45247     8.02382     2.50874
  4.30     135.52    1700.00     3.37980   0.250     4.45562     8.03327     2.50776
  4.40     138.53    1700.00     3.38268   0.250     4.45874     8.04269     2.50678
  4.50     141.55    1700.00     3.38556   0.250     4.46186     8.05208     2.50581
  4.60     144.57    1700.00     3.38843   0.250     4.46496     8.06143     2.50485
  4.70     147.59    1700.00     3.39129   0.250     4.46805     8.07075     2.50389
  4.80     150.60    1700.00     3.39415   0.250     4.47113     8.08004     2.50294
  4.90     153.62    1700.00     3.39700   0.250     4.47420     8.08930     2.50199
  5.00     156.64    1700.00     3.39985   0.250     4.47726     8.09854     2.50104
  5.10     159.66    1700.00     3.40269   0.250     4.48030     8.10774     2.50010
  5.20     162.67    1700.00     3.40552   0.250     4.48333     8.11691     2.49917
  5.30     165.69    1700.00     3.40835   0.250     4.48635     8.12606     2.49824
  5.40     168.71    1700.00     3.41117   0.250     4.48936     8.13517     2.49731
  5.50     171.72    1700.00     3.41399   0.250     4.49236     8.14427     2.49639
  5.60     174.74    1700.00     3.41680   0.250     4.49535     8.15333     2.49547
  5.70     177.76    1700.00     3.41961   0.250     4.49833     8.16237     2.49456
  5.80     180.78    1700.00     3.42241   0.250     4.50130     8.17138     2.49365
  5.90     183.79    1700.00     3.42521   0.250     4.50426     8.18038     2.49275
  6.00     186.79    1700.00     3.42800   0.250     4.50721     8.18934     2.49185
  6.10     189.79    1700.00     3.43079   0.250     4.51015     8.19828     2.49095
  6.20     192.78    1700.00     3.43358   0.250     4.51308     8.20720     2.49006
  6.30     195.77    1700.00     3.43636   0.250     4.51601     8.21610     2.48917
  6.40     198.76    1700.00     3.43914   0.250     4.51892     8.22498     2.48829
  6.50     201.75    1700.00     3.44192   0.250     4.52183     8.23384     2.48741
  6.60     204.74    1700.00     3.44469   0.250     4.52473     8.24267     2.48653
  6.70     207.74    1700.00     3.44746   0.250     4.52762     8.25149     2.48566
  6.80     210.73    1700.00     3.45023   0.250     4.53050     8.26029     2.48479
  6.90     213.72    1700.00     3.45300   0.250     4.53338     8.26907     2.48392
  7.00     216.71    1700.00     3.45576   0.250     4.53625     8.27783     2.48306
  7.10     219.70    1700.00     3.45852   0.250     4.53911     8.28657     2.48220
  7.20     222.63    1700.00     3.46128   0.250     4.54197     8.29530     2.48135
  7.30     225.55    1700.00     3.46404   0.250     4.54482     8.30401     2.48049
  7.40     228.47    1700.00     3.46680   0.250     4.54767     8.31271     2.47964
  7.50     231.40    1700.00     3.46955   0.250     4.55050     8.32139     2.47880
  7.60     234.32    1700.00     3.47231   0.250     4.55334     8.33005     2.47795
  7.70     237.24    1700.00     3.47506   0.250     4.55617     8.33871     2.47711
  7.80     240.16    1700.00     3.47782   0.250     4.55899     8.34735     2.47628
  7.90     243.08    1700.00     3.48057   0.250     4.56181     8.35597     2.47544
  8.00     246.01    1700.00     3.48332   0.250     4.56463     8.36459     2.47461
  8.10     248.93    1700.00     3.48607   0.250     4.56744     8.37319     2.47378
  8.20     251.85    1700.00     3.48883   0.250     4.57025     8.38179     2.47296
  8.30     254.77    1700.00     3.49158   0.250     4.57305     8.39037     2.47213
  8.40     257.69    1700.00     3.49433   0.250     4.57586     8.39894     2.47131
  8.50     260.62    1700.00     3.49709   0.250     4.57866     8.40750     2.47049
  8.60     263.54    1700.00     3.49984   0.250     4.58146     8.41606     2.46968
  8.70     266.45    1700.00     3.50260   0.250     4.58425     8.42461     2.46887
  8.80     269.36    1700.00     3.50536   0.250     4.58705     8.43314     2.46806
  8.90     272.26    1700.00     3.50812   0.250     4.58984     8.44167     2.46725
  9.00     275.16    1700.00     3.51087   0.250     4.59264     8.45020     2.46644
  9.10     278.06    1700.00     3.51363   0.250     4.59543     8.45871     2.46564
  9.20     280.97    1700.00     3.51640   0.250     4.59822     8.46722     2.46484
  9.30     283.87    1700.00     3.51916   0.250     4.60101     8.47572     2.46404
  9.40     286.77    1700.00     3.52192   0.250     4.60381     8.48422     2.46324
  9.50     289.68    1700.00     3.52469   0.250     4.60660     8.49271     2.46245
  9.60     292.58    1700.00     3.52745   0.250     4.60940     8.50120     2.46165
  9.70     295.48    1700.00     3.53022   0.250     4.61220     8.50968     2.46086
  9.80     298.39    1700.00     3.53299   0.250     4.61500     8.51815     2.46007
  9.90     301.29    1700.00     3.53575   0.250     4.61780     8.52662     2.45929
 10.00     304.19    1700.00     3.53852   0.250     4.62061     8.53508     2.45850
 10.10     307.10    1700.00     3.54129   0.250     4.62341     8.54353     2.45772
 10.20     310.00    1700.00     3.54406   0.250     4.62623     8.55198     2.45694
 10.30     312.81    1700.00     3.54683   0.250     4.62904     8.56042     2.45616
 10.40     315.62    1700.00     3.54960   0.250     4.63186     8.56886     2.45539
 10.50     318.44    1700.00     3.55236   0.250     4.63469     8.57729     2.45461
 10.60     321.25    1700.00     3.55513   0.250     4.63751     8.58571     2.45384
 10.70     324.06    1700.00     3.55789   0.250     4.64035     8.59412     2.45307
 10.80     326.88    1700.00     3.56065   0.250     4.64319     8.60253     2.45230
 10.90     329.69    1700.00     3.56342   0.250     4.64603     8.61093     2.45154
 11.00     332.50    1700.00     3.56617   0.250     4.64888     8.61932     2.45077
 11.10     335.31    1700.00     3.56893   0.250     4.65174     8.62770     2.45001
 11.20     338.13    1700.00     3.57168   0.250     4.65460     8.63607     2.44925
 11.30     340.94    1700.00     3.57443   0.250     4.65747     8.64443     2.44849
 11.40     343.75    1700.00     3.57717   0.250     4.66035     8.65279     2.44773
 11.50     346.56    1700.00     3.57991   0.250     4.66323     8.66113     2.44698
 11.60     349.38    1700.00     3.58265   0.250     4.66612     8.66946     2.44623
 11.70     352.19    1700.00     3.58538   0.250     4.66902     8.67778     2.44548
 11.80     355.00    1700.00     3.58811   0.250     4.67193     8.68609     2.44473
 11.90     357.81    1700.00     3.59083   0.250     4.67485     8.69439     2.44398
 12.00     360.62    1700.00     3.59354   0.250     4.67777     8.70268     2.44323
 12.10     363.44    1700.00     3.59625   0.250     4.68070     8.71096     2.44249
 12.20     366.25    1700.00     3.59896   0.250     4.68364     8.71923     2.44175
 12.30     369.06    1700.00     3.60166   0.250     4.68660     8.72748     2.44101
 12.40     371.88    1700.00     3.60436   0.250     4.68956     8.73573     2.44027
 12.50     374.69    1700.00     3.60705   0.250     4.69253     8.74397     2.43954
